WORD_ID,SENTENCE_ID,CHRON_ID,WORD,PART_OF_SPEECH,CONTENT_WORD,WORD_LENGTH,IA_AREA,IA_TOP,IA_BOTTOM,IA_LEFT,IA_RIGHT
2_115_67,2_1047,24511,was,VERB,1,3,2640,406,472,199,239
2_115_68,2_1047,24512,sitting,VERB,1,7,5874,406,472,239,328
2_115_69,2_1047,24513,impassive,ADJ,1,9,6666,406,472,328,429
2_115_70,2_1047,24514,and,CONJ,0,3,2640,406,472,429,469
2_115_71,2_1047,24515,wooden,ADJ,1,6,5214,406,472,469,548
2_115_72,2_1048,24516,He,PRON,0,2,2046,406,472,548,579
2_115_73,2_1048,24517,started,VERB,1,7,5346,406,472,579,660
2_115_74,2_1048,24518,slightly,ADV,1,8,6468,406,472,660,758
2_115_75,2_1048,24519,as,CONJ,0,2,2046,406,472,758,789
2_115_76,2_1048,24520,the,DET,0,3,2640,406,472,789,829
2_115_77,2_1048,24521,damning,VERB,1,7,6930,406,472,829,934
2_115_78,2_1048,24522,words,NOUN,1,5,4200,472,522,65,149
2_115_79,2_1048,24523,fell,VERB,1,4,2500,472,522,149,199
2_115_80,2_1048,24524,from,ADP,0,4,2500,472,522,199,249
2_115_81,2_1048,24525,the,DET,0,3,2000,472,522,249,289
2_115_82,2_1048,24526,young,ADJ,1,5,3000,472,522,289,349
2_115_83,2_1048,24527,mans,NOUN,1,4,3000,472,522,349,409
2_115_84,2_1048,24528,lips,NOUN,1,4,4050,472,522,409,490
2_116_1,2_1049,24529,I,PRON,0,1,2107,93,142,66,109
2_116_2,2_1049,24530,half,DET,0,4,2450,93,142,109,159
2_116_3,2_1049,24531,thought,NOUN,1,7,3920,93,142,159,239
2_116_4,2_1049,24532,he,PRON,0,2,1470,93,142,239,269
2_116_5,2_1049,24533,was,VERB,1,3,1960,93,142,269,309
2_116_6,2_1049,24534,going,VERB,1,5,2940,93,142,309,369
2_116_7,2_1049,24535,to,ADP,0,2,1519,93,142,369,400
2_116_8,2_1049,24536,rise,VERB,1,4,2401,93,142,400,449
2_116_9,2_1049,24537,from,ADP,0,4,2499,93,142,449,500
2_116_10,2_1049,24538,his,PRON,0,3,1911,93,142,500,539
2_116_11,2_1049,24539,chair,NOUN,1,5,3381,93,142,539,608
2_116_12,2_1049,24540,but,CONJ,0,3,2009,93,142,608,649
2_116_13,2_1049,24541,he,PRON,0,2,1519,93,142,649,680
2_116_14,2_1049,24542,remained,VERB,1,8,4410,93,142,680,770
2_116_15,2_1049,24543,seated,VERB,1,6,4900,93,142,770,870
2_116_16,2_1049,24544,although,CONJ,0,8,7524,142,208,66,180
2_116_17,2_1049,24545,a,DET,0,1,1320,142,208,180,200
2_116_18,2_1049,24546,remarkably,ADV,1,10,7194,142,208,200,309
2_116_19,2_1049,24547,well,ADV,1,4,3300,142,208,309,359
2_116_20,2_1049,24548,acted,VERB,1,5,4026,142,208,359,420
2_116_21,2_1049,24549,expression,NOUN,1,10,7260,142,208,420,530
2_116_22,2_1049,24550,of,ADP,0,2,1980,142,208,530,560
2_116_23,2_1049,24551,astonishment,NOUN,1,12,8580,142,208,560,690
2_116_24,2_1049,24552,rose,VERB,1,4,3234,142,208,690,739
2_116_25,2_1049,24553,on,ADP,0,2,2046,142,208,739,770
2_116_26,2_1049,24554,his,PRON,0,3,2574,142,208,770,809
2_116_27,2_1049,24555,face,NOUN,1,4,5346,142,208,809,890
2_116_28,2_1050,24556,You,PRON,0,3,4752,208,274,68,140
2_116_29,2_1050,24557,are,VERB,1,3,2574,208,274,140,179
2_116_30,2_1050,24558,sure,ADJ,1,4,3300,208,274,179,229
2_116_31,2_1050,24559,of,ADP,0,2,1980,208,274,229,259
2_116_32,2_1050,24560,what,DET,0,4,3300,208,274,259,309
2_116_33,2_1050,24561,you,PRON,0,3,2706,208,274,309,350
2_116_34,2_1050,24562,say,VERB,1,3,3894,208,274,350,409
2_116_35,2_1050,24563,asked,VERB,1,5,3960,208,274,409,469
2_116_36,2_1050,24564,the,DET,0,3,2640,208,274,469,509
2_116_37,2_1050,24565,Coroner,NOUN,1,7,5346,208,274,509,590
2_116_38,2_1050,24566,sternly,ADV,1,7,5874,208,274,590,679
2_116_39,2_1051,24567,Quite,ADV,1,5,4620,208,274,679,749
2_116_40,2_1051,24568,sure,ADJ,1,4,3894,208,274,749,808
2_116_41,2_1051,24569,sir,NOUN,1,3,5610,208,274,808,893
2_116_42,2_1052,24570,Are,VERB,1,3,4686,274,340,68,139
2_116_43,2_1052,24571,you,PRON,0,3,2706,274,340,139,180
2_116_44,2_1052,24572,in,ADP,0,2,1914,274,340,180,209
2_116_45,2_1052,24573,the,DET,0,3,2640,274,340,209,249
2_116_46,2_1052,24574,habit,NOUN,1,5,3960,274,340,249,309
2_116_47,2_1052,24575,of,ADP,0,2,2046,274,340,309,340
2_116_48,2_1052,24576,selling,VERB,1,7,5280,274,340,340,420
2_116_49,2_1052,24577,strychnine,NOUN,1,10,7194,274,340,420,529
2_116_50,2_1052,24578,indiscriminately,ADV,1,16,11286,274,340,529,700
2_116_51,2_1052,24579,over,ADV,1,4,3234,274,340,700,749
2_116_52,2_1052,24580,the,DET,0,3,2640,274,340,749,789
2_116_53,2_1052,24581,counter,NOUN,1,7,8184,274,340,789,913
2_116_54,2_1053,24582,The,DET,0,3,4158,340,406,66,129
2_116_55,2_1053,24583,wretched,ADJ,1,8,5940,340,406,129,219
2_116_56,2_1053,24584,young,ADJ,1,5,3960,340,406,219,279
2_116_57,2_1053,24585,man,NOUN,1,3,2640,340,406,279,319
2_116_58,2_1053,24586,wilted,VERB,1,6,4686,340,406,319,390
2_116_59,2_1053,24587,visibly,ADV,1,7,5280,340,406,390,470
2_116_60,2_1053,24588,under,ADP,0,5,3894,340,406,470,529
2_116_61,2_1053,24589,the,DET,0,3,2640,340,406,529,569
2_116_62,2_1053,24590,Coroners,NOUN,1,8,6600,340,406,569,669
2_116_63,2_1053,24591,frown,NOUN,1,5,4620,340,406,669,739
2_116_64,2_1054,24592,Oh,X,0,2,3234,340,406,739,788
2_116_65,2_1054,24593,no,X,0,2,2640,340,406,788,828
2_116_68,2_1054,24594,course,NOUN,1,6,4554,406,472,120,189
2_116_69,2_1054,24595,not,PRT,0,3,3234,406,472,189,238
2_116_70,2_1055,24596,But,CONJ,0,3,3300,406,472,238,288
2_116_71,2_1055,24597,seeing,VERB,1,6,4752,406,472,288,360
2_116_72,2_1055,24598,it,PRON,0,2,1914,406,472,360,389
2_116_73,2_1055,24599,was,VERB,1,3,2640,406,472,389,429
2_116_74,2_1055,24600,Mr,NOUN,1,2,2574,406,472,429,468
2_116_76,2_1055,24601,of,ADP,0,2,1914,406,472,580,609
2_116_77,2_1055,24602,the,DET,0,3,2640,406,472,609,649
2_116_78,2_1055,24603,Hall,NOUN,0,4,3894,406,472,649,708
2_116_79,2_1055,24604,I,PRON,0,1,1386,406,472,708,729
2_116_80,2_1055,24605,thought,NOUN,1,7,5280,406,472,729,809
2_116_81,2_1055,24606,there,ADV,0,5,3960,406,472,809,869
2_116_82,2_1055,24607,was,VERB,1,3,4224,406,472,869,933
2_116_83,2_1055,24608,no,X,0,2,3498,472,538,66,119
2_116_84,2_1055,24609,harm,NOUN,1,4,3366,472,538,119,170
2_116_85,2_1055,24610,in,ADP,0,2,1980,472,538,170,200
2_116_86,2_1055,24611,it,PRON,0,2,2508,472,538,200,238
2_116_87,2_1056,24612,He,PRON,0,2,2046,472,538,238,269
2_116_88,2_1056,24613,said,VERB,1,4,3366,472,538,269,320
2_116_89,2_1056,24614,it,PRON,0,2,1914,472,538,320,349
2_116_90,2_1056,24615,was,VERB,1,3,2640,472,538,349,389
2_116_91,2_1056,24616,to,ADP,0,2,1980,472,538,389,419
2_116_92,2_1056,24617,poison,NOUN,1,6,4686,472,538,419,490
2_116_93,2_1056,24618,a,DET,0,1,1320,472,538,490,510
2_116_94,2_1056,24619,dog,NOUN,1,3,3894,472,538,510,569
2_116_95,2_1057,24620,Inwardly,ADV,1,8,6006,472,538,569,660
2_116_96,2_1057,24621,I,PRON,0,1,1254,472,538,660,679
2_116_97,2_1057,24622,sympathized,VERB,1,11,8514,472,538,679,808
2_116_98,2_1058,24623,It,PRON,0,2,2046,472,538,808,839
2_116_99,2_1058,24624,was,VERB,1,3,4224,472,538,839,903
2_116_100,2_1058,24625,only,ADV,1,4,4884,538,604,66,140
2_116_101,2_1058,24626,human,ADJ,1,5,3960,538,604,140,200
2_116_102,2_1058,24627,nature,NOUN,1,6,4554,538,604,200,269
2_116_103,2_1058,24628,to,ADP,0,2,1980,538,604,269,299
2_116_104,2_1058,24629,endeavour,VERB,1,9,6600,538,604,299,399
2_116_105,2_1058,24630,to,ADP,0,2,1980,538,604,399,429
2_116_106,2_1058,24631,please,ADV,1,6,4686,538,604,429,500
2_116_107,2_1058,24632,The,DET,0,3,3234,538,604,500,549
2_116_109,2_1058,24633,when,CONJ,0,4,3366,538,604,739,790
2_116_110,2_1058,24634,it,PRON,0,2,1914,538,604,790,819
2_116_111,2_1058,24635,might,VERB,1,5,5544,538,604,819,903
2_116_112,2_1058,24636,result,NOUN,1,6,4600,604,654,67,159
2_116_113,2_1058,24637,in,ADP,0,2,1550,604,654,159,190
2_116_114,2_1058,24638,custom,ADJ,1,6,3500,604,654,190,260
2_116_115,2_1058,24639,being,VERB,1,5,2950,604,654,260,319
2_116_116,2_1058,24640,transferred,VERB,1,11,6050,604,654,319,440
2_116_117,2_1058,24641,from,ADP,0,4,2500,604,654,440,490
2_116_118,2_1058,24642,Coots,NOUN,0,5,3450,604,654,490,559
2_116_119,2_1058,24643,to,ADP,0,2,1500,604,654,559,589
2_116_120,2_1058,24644,the,DET,0,3,2000,604,654,589,629
2_116_121,2_1058,24645,local,ADJ,1,5,3000,604,654,629,689
2_116_122,2_1058,24646,establishment,NOUN,1,13,8550,604,654,689,860
2_117_1,2_1059,24647,Is,VERB,1,2,2989,93,142,68,129
2_117_2,2_1059,24648,it,PRON,0,2,1470,93,142,129,159
2_117_3,2_1059,24649,not,PRT,0,3,1960,93,142,159,199
2_117_4,2_1059,24650,customary,ADJ,1,9,4949,93,142,199,300
2_117_5,2_1059,24651,for,ADP,0,3,1960,93,142,300,340
2_117_6,2_1059,24652,anyone,PRON,0,6,3381,93,142,340,409
2_117_7,2_1059,24653,purchasing,VERB,1,10,5439,93,142,409,520
2_117_8,2_1059,24654,poison,NOUN,1,6,3381,93,142,520,589
2_117_9,2_1059,24655,to,ADP,0,2,1470,93,142,589,619
2_117_10,2_1059,24656,sign,NOUN,1,4,2499,93,142,619,670
2_117_11,2_1059,24657,a,DET,0,1,980,93,142,670,690
2_117_12,2_1059,24658,book,NOUN,1,4,3430,93,142,690,760
2_117_13,2_1060,24659,Yes,X,0,3,2842,93,142,760,818
2_117_14,2_1060,24660,sir,NOUN,1,3,2401,93,142,818,867
2_117_15,2_1060,24661,Mr,NOUN,1,2,3087,93,142,867,930
2_117_17,2_1060,24662,did,VERB,1,3,2640,142,208,200,240
2_117_18,2_1060,24663,so,ADV,1,2,3300,142,208,240,290
2_117_19,2_1061,24664,Have,VERB,1,4,3894,142,208,290,349
2_117_20,2_1061,24665,you,PRON,0,3,2706,142,208,349,390
2_117_21,2_1061,24666,got,VERB,1,3,2574,142,208,390,429
2_117_22,2_1061,24667,the,DET,0,3,2640,142,208,429,469
2_117_23,2_1061,24668,book,NOUN,1,4,3366,142,208,469,520
2_117_24,2_1061,24669,here,ADV,1,4,4620,142,208,520,590
2_117_25,2_1062,24670,Yes,X,0,3,3828,142,208,590,648
2_117_26,2_1062,24671,sir,NOUN,1,3,4026,142,208,648,709
2_117_27,2_1063,24672,It,PRON,0,2,1980,142,208,709,739
2_117_28,2_1063,24673,was,VERB,1,3,2640,142,208,739,779
2_117_29,2_1063,24674,produced,VERB,1,8,8052,142,208,779,901
2_117_30,2_1063,24675,and,CONJ,0,3,4686,208,274,66,137
2_117_31,2_1063,24676,with,ADP,0,4,3498,208,274,137,190
2_117_32,2_1063,24677,a,DET,0,1,1320,208,274,190,210
2_117_33,2_1063,24678,few,DET,0,3,2640,208,274,210,250
2_117_34,2_1063,24679,words,NOUN,1,5,3894,208,274,250,309
2_117_35,2_1063,24680,of,ADP,0,2,2046,208,274,309,340
2_117_36,2_1063,24681,stern,ADJ,1,5,3960,208,274,340,400
2_117_37,2_1063,24682,censure,VERB,1,7,5742,208,274,400,487
2_117_38,2_1063,24683,the,DET,0,3,2772,208,274,487,529
2_117_39,2_1063,24684,Coroner,NOUN,1,7,5346,208,274,529,610
2_117_40,2_1063,24685,dismissed,VERB,1,9,6534,208,274,610,709
2_117_41,2_1063,24686,the,DET,0,3,2640,208,274,709,749
2_117_42,2_1063,24687,wretched,ADJ,1,8,5940,208,274,749,839
2_117_43,2_1063,24688,Mr,NOUN,1,2,4026,208,274,839,900
2_117_44,2_1063,24689,Mace,NOUN,0,4,5478,274,340,65,148
2_117_45,2_1064,24690,Then,ADV,1,4,3960,274,340,148,208
2_117_46,2_1064,24691,amidst,ADP,0,6,4686,274,340,208,279
2_117_47,2_1064,24692,a,DET,0,1,1386,274,340,279,300
2_117_48,2_1064,24693,breathless,ADJ,1,10,7194,274,340,300,409
2_117_49,2_1064,24694,silence,NOUN,1,7,5808,274,340,409,497
2_117_50,2_1064,24695,Alfred,NOUN,0,6,4818,274,340,497,570
2_117_52,2_1064,24696,was,VERB,1,3,2640,274,340,679,719
2_117_53,2_1064,24697,called,VERB,1,6,5214,274,340,719,798
2_117_54,2_1065,24698,Did,VERB,1,3,2772,274,340,798,840
2_117_55,2_1065,24699,he,PRON,0,2,3498,274,340,840,893
2_117_56,2_1065,24700,realize,VERB,1,7,5550,340,390,67,178
2_117_57,2_1065,24701,I,PRON,0,1,1050,340,390,178,199
2_117_58,2_1065,24702,wondered,VERB,1,8,4950,340,390,199,298
2_117_59,2_1065,24703,how,ADV,1,3,2100,340,390,298,340
2_117_60,2_1065,24704,closely,ADV,1,7,3950,340,390,340,419
2_117_61,2_1065,24705,the,DET,0,3,2000,340,390,419,459
2_117_62,2_1065,24706,halter,NOUN,1,6,3500,340,390,459,529
2_117_63,2_1065,24707,was,VERB,1,3,2000,340,390,529,569
2_117_64,2_1065,24708,being,VERB,1,5,3050,340,390,569,630
2_117_65,2_1065,24709,drawn,VERB,1,5,3000,340,390,630,690
2_117_66,2_1065,24710,around,ADV,1,6,3500,340,390,690,760
2_117_67,2_1065,24711,his,PRON,0,3,1950,340,390,760,799
2_117_68,2_1065,24712,neck,NOUN,1,4,4200,340,390,799,883
2_118_1,2_1066,24713,The,DET,0,3,3136,93,142,65,129
2_118_2,2_1066,24714,Coroner,NOUN,1,7,3920,93,142,129,209
2_118_3,2_1066,24715,went,VERB,1,4,2450,93,142,209,259
2_118_4,2_1066,24716,straight,ADV,1,8,4410,93,142,259,349
2_118_5,2_1066,24717,to,ADP,0,2,1470,93,142,349,379
2_118_6,2_1066,24718,the,DET,0,3,1960,93,142,379,419
2_118_7,2_1066,24719,point,NOUN,1,5,3430,93,142,419,489
2_118_8,2_1067,24720,On,ADP,0,2,1960,93,142,489,529
2_118_9,2_1067,24721,Monday,NOUN,0,6,3479,93,142,529,600
2_118_10,2_1067,24722,evening,NOUN,1,7,3920,93,142,600,680
2_118_11,2_1067,24723,last,NUM,0,4,2842,93,142,680,738
2_118_12,2_1067,24724,did,VERB,1,3,2009,93,142,738,779
2_118_13,2_1067,24725,you,PRON,0,3,2009,93,142,779,820
2_118_14,2_1067,24726,purchase,VERB,1,8,5537,93,142,820,933
2_118_15,2_1067,24727,strychnine,NOUN,1,10,8778,142,208,66,199
2_118_16,2_1067,24728,for,ADP,0,3,2640,142,208,199,239
2_118_17,2_1067,24729,the,DET,0,3,2640,142,208,239,279
2_118_18,2_1067,24730,purpose,NOUN,1,7,5280,142,208,279,359
2_118_19,2_1067,24731,of,ADP,0,2,2046,142,208,359,390
2_118_20,2_1067,24732,poisoning,NOUN,1,9,6600,142,208,390,490
2_118_21,2_1067,24733,a,DET,0,1,1320,142,208,490,510
2_118_22,2_1067,24734,dog,NOUN,1,3,3894,142,208,510,569
2_118_24,2_1068,24735,replied,VERB,1,7,5214,142,208,680,759
2_118_25,2_1068,24736,with,ADP,0,4,3366,142,208,759,810
2_118_26,2_1068,24737,perfect,ADJ,1,7,6798,142,208,810,913
2_118_27,2_1068,24738,calmness,NOUN,1,8,8118,208,274,66,189
2_118_28,2_1068,24739,No,X,0,2,3234,208,274,189,238
2_118_29,2_1068,24740,I,PRON,0,1,1386,208,274,238,259
2_118_30,2_1068,24741,did,VERB,1,3,2706,208,274,259,300
2_118_31,2_1068,24742,not,PRT,0,3,3168,208,274,300,348
2_118_32,2_1069,24743,There,ADV,0,5,4026,208,274,348,409
2_118_33,2_1069,24744,is,VERB,1,2,1980,208,274,409,439
2_118_34,2_1069,24745,no,X,0,2,1980,208,274,439,469
2_118_35,2_1069,24746,dog,NOUN,1,3,2706,208,274,469,510
2_118_36,2_1069,24747,at,ADP,0,2,1980,208,274,510,540
2_118_37,2_1069,24748,Styles,NOUN,0,6,5148,208,274,540,618
2_118_38,2_1069,24749,except,CONJ,0,6,4686,208,274,618,689
2_118_39,2_1069,24750,an,DET,0,2,2046,208,274,689,720
2_118_40,2_1069,24751,outdoor,ADJ,1,7,5280,208,274,720,800
2_118_41,2_1069,24752,sheepdog,NOUN,1,8,7920,208,274,800,920
2_118_42,2_1069,24753,which,DET,0,5,5610,274,340,65,150
2_118_43,2_1069,24754,is,VERB,1,2,1914,274,340,150,179
2_118_44,2_1069,24755,in,ADP,0,2,2046,274,340,179,210
2_118_45,2_1069,24756,perfect,ADJ,1,7,5214,274,340,210,289
2_118_46,2_1069,24757,health,NOUN,1,6,6006,274,340,289,380
2_118_47,2_1070,24758,You,PRON,0,3,3300,274,340,380,430
2_118_48,2_1070,24759,deny,VERB,1,4,3300,274,340,430,480
2_118_49,2_1070,24760,absolutely,ADV,1,10,7260,274,340,480,590
2_118_50,2_1070,24761,having,VERB,1,6,4620,274,340,590,660
2_118_51,2_1070,24762,purchased,VERB,1,9,6600,274,340,660,760
2_118_52,2_1070,24763,strychnine,NOUN,1,10,8778,274,340,760,893
2_118_53,2_1070,24764,from,ADP,0,4,4818,340,406,66,139
2_118_54,2_1070,24765,Albert,NOUN,0,6,4620,340,406,139,209
2_118_55,2_1070,24766,Mace,NOUN,0,4,3300,340,406,209,259
2_118_56,2_1070,24767,on,ADP,0,2,1980,340,406,259,289
2_118_57,2_1070,24768,Monday,NOUN,0,6,4686,340,406,289,360
2_118_58,2_1070,24769,last,NUM,0,4,4620,340,406,360,430
2_118_59,2_1071,24770,I,PRON,0,1,1914,340,406,430,459
2_118_60,2_1071,24771,do,VERB,1,2,3366,340,406,459,510
2_118_61,2_1072,24772,Do,VERB,1,2,2574,340,406,510,549
2_118_62,2_1072,24773,you,PRON,0,3,2706,340,406,549,590
2_118_63,2_1072,24774,also,ADV,1,4,3234,340,406,590,639
2_118_64,2_1072,24775,deny,VERB,1,4,3300,340,406,639,689
2_118_65,2_1072,24776,this,DET,0,4,4620,340,406,689,759
2_118_66,2_1073,24777,The,DET,0,3,2640,340,406,759,799
2_118_67,2_1073,24778,Coroner,NOUN,1,7,6930,340,406,799,904
2_118_68,2_1073,24779,handed,VERB,1,6,6204,406,472,66,160
2_118_69,2_1073,24780,him,PRON,0,3,2574,406,472,160,199
2_118_70,2_1073,24781,the,DET,0,3,2706,406,472,199,240
2_118_71,2_1073,24782,register,NOUN,1,8,5940,406,472,240,330
2_118_72,2_1073,24783,in,ADP,0,2,1914,406,472,330,359
2_118_73,2_1073,24784,which,DET,0,5,4026,406,472,359,420
2_118_74,2_1073,24785,his,PRON,0,3,2574,406,472,420,459
2_118_75,2_1073,24786,signature,NOUN,1,9,6600,406,472,459,559
2_118_76,2_1073,24787,was,VERB,1,3,2640,406,472,559,599
2_118_77,2_1073,24788,inscribed,VERB,1,9,7260,406,472,599,709
2_118_78,2_1074,24789,Certainly,ADV,1,9,7326,406,472,709,820
2_118_79,2_1074,24790,I,PRON,0,1,1254,406,472,820,839
2_118_80,2_1074,24791,do,VERB,1,2,4026,406,472,839,900
2_118_81,2_1075,24792,The,DET,0,3,3150,472,522,66,129
2_118_82,2_1075,24793,handwriting,NOUN,1,11,6550,472,522,129,260
2_118_83,2_1075,24794,is,VERB,1,2,1450,472,522,260,289
2_118_84,2_1075,24795,quite,ADV,1,5,3000,472,522,289,349
2_118_85,2_1075,24796,different,ADJ,1,9,5000,472,522,349,449
2_118_86,2_1075,24797,from,ADP,0,4,2500,472,522,449,499
2_118_87,2_1075,24798,mine,PRON,0,4,2950,472,522,499,558
2_118_88,2_1076,24799,I,PRON,0,1,1050,472,522,558,579
2_118_89,2_1076,24800,will,NOUN,1,4,2500,472,522,579,629
2_118_90,2_1076,24801,show,NOUN,1,4,2550,472,522,629,680
2_118_91,2_1076,24802,you,PRON,0,3,4150,472,522,680,763
2_119_1,2_1077,24803,He,PRON,0,2,2597,93,142,65,118
2_119_2,2_1077,24804,took,VERB,1,4,2548,93,142,118,170
2_119_3,2_1077,24805,an,DET,0,2,1470,93,142,170,200
2_119_4,2_1077,24806,old,NOUN,1,3,1960,93,142,200,240
2_119_5,2_1077,24807,envelope,NOUN,1,8,4361,93,142,240,329
2_119_6,2_1077,24808,out,ADV,1,3,1960,93,142,329,369
2_119_7,2_1077,24809,of,ADP,0,2,1519,93,142,369,400
2_119_8,2_1077,24810,his,PRON,0,3,1911,93,142,400,439
2_119_9,2_1077,24811,pocket,NOUN,1,6,3871,93,142,439,518
2_119_10,2_1077,24812,and,CONJ,0,3,2009,93,142,518,559
2_119_11,2_1077,24813,wrote,VERB,1,5,2940,93,142,559,619
2_119_12,2_1077,24814,his,PRON,0,3,1960,93,142,619,659
2_119_13,2_1077,24815,name,NOUN,1,4,2450,93,142,659,709
2_119_14,2_1077,24816,on,ADP,0,2,1519,93,142,709,740
2_119_15,2_1077,24817,it,PRON,0,2,1862,93,142,740,778
2_119_16,2_1077,24818,handing,VERB,1,7,4018,93,142,778,860
2_119_17,2_1077,24819,it,PRON,0,2,2597,93,142,860,913
2_119_18,2_1077,24820,to,ADP,0,2,3564,142,208,65,119
2_119_19,2_1077,24821,the,DET,0,3,2640,142,208,119,159
2_119_20,2_1077,24822,jury,NOUN,1,4,3894,142,208,159,218
2_119_21,2_1078,24823,It,PRON,0,2,2046,142,208,218,249
2_119_22,2_1078,24824,was,VERB,1,3,2640,142,208,249,289
2_119_23,2_1078,24825,certainly,ADV,1,9,6666,142,208,289,390
2_119_24,2_1078,24826,utterly,ADV,1,7,5280,142,208,390,470
2_119_25,2_1078,24827,dissimilar,ADJ,1,10,7854,142,208,470,589
2_119_26,2_1079,24828,Then,ADV,1,4,3960,142,208,589,649
2_119_27,2_1079,24829,what,DET,0,4,3300,142,208,649,699
2_119_28,2_1079,24830,is,VERB,1,2,1980,142,208,699,729
2_119_29,2_1079,24831,your,PRON,0,4,3366,142,208,729,780
2_119_30,2_1079,24832,explanation,NOUN,1,11,9504,142,208,780,924
2_119_31,2_1079,24833,of,ADP,0,2,3498,208,274,66,119
2_119_32,2_1079,24834,Mr,NOUN,1,2,2508,208,274,119,157
2_119_33,2_1079,24835,Maces,VERB,1,5,4752,208,274,157,229
2_119_34,2_1079,24836,statement,NOUN,1,9,7920,208,274,229,349
2_119_35,2_1080,24837,Alfred,NOUN,0,6,4686,208,274,349,420
2_119_37,2_1080,24838,replied,VERB,1,7,5280,208,274,530,610
2_119_39,2_1080,24839,Mr,NOUN,1,2,3168,208,274,759,807
2_119_40,2_1080,24840,Mace,NOUN,0,4,3432,208,274,807,859
2_119_41,2_1080,24841,must,VERB,1,4,4884,208,274,859,933
2_119_42,2_1080,24842,have,VERB,1,4,4818,274,340,66,139
2_119_43,2_1080,24843,been,VERB,1,4,3300,274,340,139,189
2_119_44,2_1080,24844,mistaken,VERB,1,8,7260,274,340,189,299
2_119_45,2_1081,24845,The,DET,0,3,2640,274,340,299,339
2_119_46,2_1081,24846,Coroner,NOUN,1,7,5346,274,340,339,420
2_119_47,2_1081,24847,hesitated,VERB,1,9,6600,274,340,420,520
2_119_48,2_1081,24848,for,ADP,0,3,2640,274,340,520,560
2_119_49,2_1081,24849,a,DET,0,1,1254,274,340,560,579
2_119_50,2_1081,24850,moment,NOUN,1,6,5214,274,340,579,658
2_119_51,2_1081,24851,and,CONJ,0,3,2706,274,340,658,699
2_119_52,2_1081,24852,then,ADV,1,4,3366,274,340,699,750
2_119_53,2_1081,24853,said,VERB,1,4,3894,274,340,750,809
2_119_54,2_1081,24854,Mr,NOUN,1,2,4686,274,340,809,880
2_119_56,2_1081,24855,as,CONJ,0,2,2046,340,406,208,239
2_119_57,2_1081,24856,a,DET,0,1,1320,340,406,239,259
2_119_58,2_1081,24857,mere,ADJ,1,4,3300,340,406,259,309
2_119_59,2_1081,24858,matter,NOUN,1,6,4686,340,406,309,380
2_119_60,2_1081,24859,of,ADP,0,2,1980,340,406,380,410
2_119_61,2_1081,24860,form,NOUN,1,4,3762,340,406,410,467
2_119_62,2_1081,24861,would,VERB,1,5,4092,340,406,467,529
2_119_63,2_1081,24862,you,PRON,0,3,2640,340,406,529,569
2_119_64,2_1081,24863,mind,NOUN,1,4,3300,340,406,569,619
2_119_65,2_1081,24864,telling,VERB,1,7,5346,340,406,619,700
2_119_66,2_1081,24865,us,PRON,0,2,1914,340,406,700,729
2_119_67,2_1081,24866,where,ADV,1,5,3960,340,406,729,789
2_119_68,2_1081,24867,you,PRON,0,3,2640,340,406,789,829
2_119_69,2_1081,24868,were,VERB,1,4,3300,340,406,829,879
2_119_70,2_1081,24869,on,ADP,0,2,3630,340,406,879,934
2_119_71,2_1081,24870,the,DET,0,3,4224,406,472,65,129
2_119_72,2_1081,24871,evening,NOUN,1,7,5346,406,472,129,210
2_119_73,2_1081,24872,of,ADP,0,2,1914,406,472,210,239
2_119_74,2_1081,24873,Monday,NOUN,0,6,5214,406,472,239,318
2_119_75,2_1081,24874,July,NOUN,0,4,3432,406,472,318,370
2_119_78,2_1082,24875,cant,NOUN,1,4,4026,406,472,559,620
2_119_79,2_1082,24876,remember,VERB,1,8,7260,406,472,620,730
2_119_80,2_1083,24877,That,DET,0,4,3894,406,472,730,789
2_119_81,2_1083,24878,is,VERB,1,2,1980,406,472,789,819
2_119_82,2_1083,24879,absurd,ADJ,1,6,6666,406,472,819,920
2_119_83,2_1083,24880,Mr,NOUN,1,2,3150,472,522,65,128
2_119_85,2_1083,24881,said,VERB,1,4,2500,472,522,259,309
2_119_86,2_1083,24882,the,DET,0,3,2000,472,522,309,349
2_119_87,2_1083,24883,Coroner,NOUN,1,7,4050,472,522,349,430
2_119_88,2_1083,24884,sharply,ADV,1,7,4450,472,522,430,519
2_119_89,2_1084,24885,Think,VERB,1,5,3550,472,522,519,590
2_119_90,2_1084,24886,again,ADV,1,5,5150,472,522,590,693
2_120_2,2_1085,24887,shook,VERB,1,5,2989,93,142,199,260
2_120_3,2_1085,24888,his,PRON,0,3,1911,93,142,260,299
2_120_4,2_1085,24889,head,NOUN,1,4,2940,93,142,299,359
2_120_5,2_1086,24890,I,PRON,0,1,1470,93,142,359,389
2_120_6,2_1086,24891,cannot,VERB,1,6,3430,93,142,389,459
2_120_7,2_1086,24892,tell,VERB,1,4,2450,93,142,459,509
2_120_8,2_1086,24893,you,PRON,0,3,2401,93,142,509,558
2_120_9,2_1087,24894,I,PRON,0,1,1029,93,142,558,579
2_120_10,2_1087,24895,have,VERB,1,4,2450,93,142,579,629
2_120_11,2_1087,24896,an,DET,0,2,1519,93,142,629,660
2_120_12,2_1087,24897,idea,NOUN,1,4,2401,93,142,660,709
